date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,Location,Latitude,Longitude,date,Population,Density (people/km²),Urbanization (%),Average Income (USD),Education Level (% with Bachelor's or higher),Altitude (m),Proximity to Industry (km)
2024-04-16 12:00:00,4,747.68,23.69,66.49,0.01,5.84,56.44,68.48,2.22,Los_Angeles,34.0536909,-118.242766,2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17 12:00:00,5,1281.74,16.76,104.19,0.03,5.54,191.72,206.24,1.49,Los_Angeles,34.0536909,-118.242766,2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18 12:00:00,3,1321.79,102.82,117.9,0.0,16.45,49.2,66.91,7.98,Los_Angeles,34.0536909,-118.242766,2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19 12:00:00,3,827.79,51.41,76.09,0.0,8.46,38.36,53.35,2.66,Los_Angeles,34.0536909,-118.242766,2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-20 12:00:00,4,907.9,45.6,102.82,0.0,9.3,50.26,60.92,2.18,Los_Angeles,34.0536909,-118.242766,2024-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 12:00:00,3,781.06,32.19,85.0,0.0,8.46,48.68,62.65,2.09,Los_Angeles,34.0536909,-118.242766,2024-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22 12:00:00,3,974.66,59.9,108.3,0.0,18.36,49.06,67.2,7.92,Los_Angeles,34.0536909,-118.242766,2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23 12:00:00,2,283.72,0.0,27.08,62.23,10.25,7.1,15.19,1.08,Los_Angeles,34.0536909,-118.242766,2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 12:00:00,3,894.55,56.77,85.68,0.0,13.47,30.38,49.42,5.83,Los_Angeles,34.0536909,-118.242766,2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25 12:00:00,1,327.11,0.0,34.62,55.79,11.8,6.31,14.55,1.25,Los_Angeles,34.0536909,-118.242766,2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26 12:00:00,2,397.21,0.06,54.15,25.75,8.82,10.21,17.78,0.9,Los_Angeles,34.0536909,-118.242766,2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-27 12:00:00,2,460.62,6.48,56.89,0.86,3.78,10.37,17.34,1.44,Los_Angeles,34.0536909,-118.242766,2024-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 12:00:00,2,587.46,17.66,58.26,0.01,4.23,18.54,27.93,1.38,Los_Angeles,34.0536909,-118.242766,2024-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29 12:00:00,3,881.2,38.0,82.94,0.0,5.9,42.35,57.78,2.41,Los_Angeles,34.0536909,-118.242766,2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 12:00:00,3,774.38,30.4,73.34,0.0,5.13,28.33,40.69,1.39,Los_Angeles,34.0536909,-118.242766,2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01 12:00:00,2,367.16,0.04,42.84,26.11,9.78,13.07,23.58,0.81,Los_Angeles,34.0536909,-118.242766,2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 12:00:00,2,527.38,2.63,66.49,3.31,7.09,24.19,37.51,1.19,Los_Angeles,34.0536909,-118.242766,2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03 12:00:00,2,500.68,1.59,65.8,4.07,8.7,21.73,37.27,1.0,Los_Angeles,34.0536909,-118.242766,2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 12:00:00,3,480.65,0.77,67.17,8.05,6.91,31.95,45.18,0.34,Los_Angeles,34.0536909,-118.242766,2024-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 12:00:00,1,220.3,0.0,10.71,57.22,4.83,1.86,3.37,0.46,Los_Angeles,34.0536909,-118.242766,2024-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 12:00:00,2,403.88,1.66,47.98,5.63,4.23,7.87,13.66,1.08,Los_Angeles,34.0536909,-118.242766,2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 12:00:00,3,674.25,16.54,74.71,0.02,6.02,25.4,34.36,2.22,Los_Angeles,34.0536909,-118.242766,2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08 12:00:00,3,600.81,4.92,69.23,1.35,6.5,32.13,43.95,1.47,Los_Angeles,34.0536909,-118.242766,2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 12:00:00,2,427.25,0.31,56.89,14.84,8.34,14.22,29.46,1.17,Los_Angeles,34.0536909,-118.242766,2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 12:00:00,3,707.63,25.93,94.59,0.0,8.11,30.34,49.92,2.75,Los_Angeles,34.0536909,-118.242766,2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11 12:00:00,3,627.52,16.32,93.22,0.0,8.11,28.14,44.27,1.27,Los_Angeles,34.0536909,-118.242766,2024-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 12:00:00,3,574.11,13.86,73.34,0.01,5.3,27.03,42.31,1.11,Los_Angeles,34.0536909,-118.242766,2024-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 12:00:00,3,547.41,9.5,74.71,0.42,8.82,37.72,48.62,0.72,Los_Angeles,34.0536909,-118.242766,2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 12:00:00,3,363.83,0.04,63.75,24.68,20.27,26.82,42.0,0.84,Los_Angeles,34.0536909,-118.242766,2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 12:00:00,3,353.81,0.52,71.97,8.94,23.37,14.06,28.66,1.39,Los_Angeles,34.0536909,-118.242766,2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 12:00:00,3,440.6,3.91,83.63,0.79,23.6,18.91,33.54,1.35,Los_Angeles,34.0536909,-118.242766,2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17 12:00:00,2,317.1,0.0,51.41,38.98,15.74,13.49,32.38,1.06,Los_Angeles,34.0536909,-118.242766,2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18 12:00:00,2,494.0,17.21,60.32,0.01,7.39,13.88,22.73,1.3,Los_Angeles,34.0536909,-118.242766,2024-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19 12:00:00,2,413.89,2.18,54.84,3.98,4.53,10.65,21.73,0.93,Los_Angeles,34.0536909,-118.242766,2024-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20 12:00:00,2,507.35,10.39,67.86,0.14,6.5,16.2,28.98,1.25,Los_Angeles,34.0536909,-118.242766,2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21 12:00:00,3,413.89,0.81,70.6,7.15,12.52,14.05,28.58,0.83,Los_Angeles,34.0536909,-118.242766,2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22 12:00:00,3,687.6,33.97,87.05,0.0,8.46,24.92,41.21,1.79,Los_Angeles,34.0536909,-118.242766,2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23 12:00:00,2,250.34,0.0,23.65,60.8,8.34,7.7,19.1,0.73,Los_Angeles,34.0536909,-118.242766,2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24 12:00:00,3,560.76,28.39,80.2,0.0,13.11,20.5,35.61,2.28,Los_Angeles,34.0536909,-118.242766,2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25 12:00:00,1,263.69,0.05,35.99,23.25,10.01,5.32,13.41,0.7,Los_Angeles,34.0536909,-118.242766,2024-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26 12:00:00,1,313.76,0.13,39.07,17.88,6.56,7.95,14.76,0.73,Los_Angeles,34.0536909,-118.242766,2024-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-27 12:00:00,2,600.81,29.06,65.8,0.0,8.34,18.84,30.93,1.96,Los_Angeles,34.0536909,-118.242766,2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28 12:00:00,3,741.0,49.62,81.57,0.0,7.99,23.91,35.47,1.73,Los_Angeles,34.0536909,-118.242766,2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-29 12:00:00,2,417.23,2.37,58.95,2.59,10.01,13.27,24.64,1.04,Los_Angeles,34.0536909,-118.242766,2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-30 12:00:00,3,727.65,42.02,79.51,0.0,8.46,24.33,42.2,2.15,Los_Angeles,34.0536909,-118.242766,2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31 12:00:00,3,761.03,27.72,89.11,0.0,7.03,42.75,60.66,1.47,Los_Angeles,34.0536909,-118.242766,2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 12:00:00,2,330.45,0.04,43.87,22.89,10.49,13.53,31.01,0.82,Los_Angeles,34.0536909,-118.242766,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 12:00:00,2,230.31,0.0,17.14,65.8,6.85,7.58,17.49,0.59,Los_Angeles,34.0536909,-118.242766,2024-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 12:00:00,1,220.3,0.01,23.65,37.55,9.42,5.11,11.82,0.78,Los_Angeles,34.0536909,-118.242766,2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04 12:00:00,2,423.91,10.95,66.49,0.02,11.56,15.03,26.05,1.28,Los_Angeles,34.0536909,-118.242766,2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05 12:00:00,3,567.44,21.9,85.0,0.0,11.32,21.5,35.09,1.38,Los_Angeles,34.0536909,-118.242766,2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06 12:00:00,2,433.92,19.89,63.75,0.0,14.9,17.1,28.12,1.61,Los_Angeles,34.0536909,-118.242766,2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07 12:00:00,2,367.16,2.15,69.92,2.35,25.03,14.42,24.29,1.49,Los_Angeles,34.0536909,-118.242766,2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08 12:00:00,2,293.73,0.19,48.67,12.7,20.27,11.16,19.25,1.19,Los_Angeles,34.0536909,-118.242766,2024-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-09 12:00:00,2,347.14,0.28,56.89,11.8,11.8,14.83,26.44,0.84,Los_Angeles,34.0536909,-118.242766,2024-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10 12:00:00,3,460.62,15.2,74.03,0.0,13.23,18.96,32.77,1.79,Los_Angeles,34.0536909,-118.242766,2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11 12:00:00,3,620.84,29.06,91.85,0.0,13.83,24.34,38.69,1.95,Los_Angeles,34.0536909,-118.242766,2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12 12:00:00,3,514.03,25.03,78.14,0.0,12.52,20.67,34.93,1.49,Los_Angeles,34.0536909,-118.242766,2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-13 12:00:00,2,433.92,17.43,52.09,0.02,10.49,13.88,24.46,1.96,Los_Angeles,34.0536909,-118.242766,2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14 12:00:00,3,453.95,12.96,71.29,0.0,11.44,18.2,30.81,0.86,Los_Angeles,34.0536909,-118.242766,2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15 12:00:00,3,714.3,21.01,95.96,0.01,9.66,33.15,50.74,2.25,Los_Angeles,34.0536909,-118.242766,2024-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-16 12:00:00,2,323.77,0.16,41.81,16.99,6.02,7.58,15.52,1.06,Los_Angeles,34.0536909,-118.242766,2024-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17 12:00:00,2,263.69,0.04,34.62,27.18,7.15,9.02,20.51,0.67,Los_Angeles,34.0536909,-118.242766,2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18 12:00:00,2,327.11,0.29,50.04,15.02,8.46,11.35,24.33,0.97,Los_Angeles,34.0536909,-118.242766,2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-19 12:00:00,2,317.1,0.09,47.3,20.21,9.18,13.67,30.96,0.79,Los_Angeles,34.0536909,-118.242766,2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-20 12:00:00,2,447.27,12.18,65.12,0.02,8.94,15.25,27.63,0.93,Los_Angeles,34.0536909,-118.242766,2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21 12:00:00,3,554.08,25.26,74.71,0.0,8.94,20.02,34.4,1.69,Los_Angeles,34.0536909,-118.242766,2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-22 12:00:00,3,741.0,35.76,108.3,0.0,22.65,25.46,41.03,6.21,Los_Angeles,34.0536909,-118.242766,2024-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-23 12:00:00,3,554.08,15.87,97.33,0.01,22.17,23.78,39.19,5.7,Los_Angeles,34.0536909,-118.242766,2024-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24 12:00:00,3,467.3,8.61,74.03,0.16,13.35,22.16,35.21,2.34,Los_Angeles,34.0536909,-118.242766,2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25 12:00:00,2,300.41,0.09,50.72,17.88,14.42,13.31,25.28,1.2,Los_Angeles,34.0536909,-118.242766,2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-26 12:00:00,3,347.14,0.57,76.09,7.69,19.79,19.08,37.24,1.01,Los_Angeles,34.0536909,-118.242766,2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27 12:00:00,2,340.46,0.27,55.52,11.8,12.4,16.31,31.1,1.11,Los_Angeles,34.0536909,-118.242766,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-28 12:00:00,2,390.53,0.1,56.21,17.88,9.42,23.23,38.08,0.74,Los_Angeles,34.0536909,-118.242766,2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-29 12:00:00,2,467.3,18.55,66.49,0.0,16.93,15.95,28.92,2.82,Los_Angeles,34.0536909,-118.242766,2024-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-30 12:00:00,3,554.08,27.49,80.2,0.0,19.79,18.06,29.77,5.13,Los_Angeles,34.0536909,-118.242766,2024-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01 12:00:00,2,333.79,1.38,47.98,4.69,6.91,12.68,22.21,0.76,Los_Angeles,34.0536909,-118.242766,2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 12:00:00,2,380.52,1.31,54.15,3.89,7.87,19.03,31.2,0.63,Los_Angeles,34.0536909,-118.242766,2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03 12:00:00,3,554.08,33.53,89.11,0.0,24.8,21.08,35.31,3.96,Los_Angeles,34.0536909,-118.242766,2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 12:00:00,3,480.65,21.23,79.51,0.0,18.6,20.55,31.99,2.56,Los_Angeles,34.0536909,-118.242766,2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 12:00:00,2,357.15,1.75,61.69,2.91,8.7,17.71,30.16,0.65,Los_Angeles,34.0536909,-118.242766,2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06 12:00:00,2,313.76,0.25,43.87,12.34,7.99,14.95,26.04,0.78,Los_Angeles,34.0536909,-118.242766,2024-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-07 12:00:00,2,323.77,0.3,47.98,11.35,6.26,22.82,43.16,0.42,Los_Angeles,34.0536909,-118.242766,2024-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08 12:00:00,2,387.19,3.91,67.17,1.2,16.93,21.79,36.98,1.61,Los_Angeles,34.0536909,-118.242766,2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09 12:00:00,3,567.44,22.58,97.33,0.0,24.08,24.97,37.0,3.01,Los_Angeles,34.0536909,-118.242766,2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 12:00:00,3,700.95,8.49,126.12,0.22,27.42,46.22,57.53,3.61,Los_Angeles,34.0536909,-118.242766,2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11 12:00:00,3,554.08,21.46,87.74,0.0,22.41,20.2,31.0,3.32,Los_Angeles,34.0536909,-118.242766,2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12 12:00:00,2,410.56,8.27,68.55,0.19,14.66,16.07,25.63,1.17,Los_Angeles,34.0536909,-118.242766,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13 12:00:00,2,360.49,1.47,52.09,3.98,8.7,18.7,30.8,0.6,Los_Angeles,34.0536909,-118.242766,2024-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 12:00:00,2,310.42,0.08,43.87,16.81,9.06,13.25,22.74,0.49,Los_Angeles,34.0536909,-118.242766,2024-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15 12:00:00,2,317.1,0.47,45.93,10.1,9.66,9.79,16.75,0.9,Los_Angeles,34.0536909,-118.242766,2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16 12:00:00,2,290.39,0.58,52.78,7.78,12.76,9.23,16.32,0.72,Los_Angeles,34.0536909,-118.242766,2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 12:00:00,2,367.16,5.36,65.8,0.35,11.09,11.44,19.35,0.67,Los_Angeles,34.0536909,-118.242766,2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 12:00:00,2,327.11,1.62,67.86,2.62,18.84,13.93,23.27,1.03,Los_Angeles,34.0536909,-118.242766,2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19 12:00:00,3,480.65,22.13,78.14,0.0,15.97,17.98,30.12,1.8,Los_Angeles,34.0536909,-118.242766,2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20 12:00:00,3,507.35,7.38,84.31,0.1,23.13,21.15,31.79,3.8,Los_Angeles,34.0536909,-118.242766,2024-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21 12:00:00,2,393.87,8.72,61.69,0.06,13.59,13.27,22.77,1.8,Los_Angeles,34.0536909,-118.242766,2024-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22 12:00:00,2,313.76,3.38,56.89,1.32,13.59,12.71,22.67,1.17,Los_Angeles,34.0536909,-118.242766,2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23 12:00:00,2,460.62,20.79,67.86,0.0,15.14,17.96,30.69,1.54,Los_Angeles,34.0536909,-118.242766,2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24 12:00:00,2,380.52,6.93,62.38,0.22,13.11,18.52,31.6,0.9,Los_Angeles,34.0536909,-118.242766,2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25 12:00:00,2,400.54,10.06,66.49,0.05,11.09,21.31,39.48,0.92,Los_Angeles,34.0536909,-118.242766,2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 12:00:00,2,413.89,14.08,67.86,0.02,20.27,16.44,28.09,2.37,Los_Angeles,34.0536909,-118.242766,2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27 12:00:00,2,330.45,0.57,50.04,7.06,6.5,12.94,26.58,0.48,Los_Angeles,34.0536909,-118.242766,2024-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28 12:00:00,2,413.89,10.95,66.49,0.01,17.88,13.35,25.78,2.72,Los_Angeles,34.0536909,-118.242766,2024-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 12:00:00,2,487.33,17.66,69.92,0.0,20.5,13.06,21.91,3.42,Los_Angeles,34.0536909,-118.242766,2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 12:00:00,3,667.57,37.55,97.33,0.0,27.66,20.0,29.27,5.13,Los_Angeles,34.0536909,-118.242766,2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31 12:00:00,3,694.27,46.94,91.85,0.0,24.08,22.03,29.81,4.75,Los_Angeles,34.0536909,-118.242766,2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 12:00:00,3,614.17,33.08,79.51,0.0,24.32,20.99,29.93,5.38,Los_Angeles,34.0536909,-118.242766,2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02 12:00:00,3,654.22,43.36,83.63,0.0,27.42,18.96,29.44,5.26,Los_Angeles,34.0536909,-118.242766,2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 12:00:00,3,660.9,28.39,82.25,0.0,21.93,19.21,29.13,6.08,Los_Angeles,34.0536909,-118.242766,2024-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 12:00:00,3,620.84,22.35,87.74,0.0,18.36,20.0,32.05,4.81,Los_Angeles,34.0536909,-118.242766,2024-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 12:00:00,3,627.52,33.08,76.77,0.0,22.65,19.72,31.08,5.64,Los_Angeles,34.0536909,-118.242766,2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06 12:00:00,2,487.33,17.88,61.01,0.01,10.01,15.78,27.89,1.85,Los_Angeles,34.0536909,-118.242766,2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 12:00:00,2,403.88,6.71,54.84,0.34,9.06,14.75,28.29,1.38,Los_Angeles,34.0536909,-118.242766,2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 12:00:00,3,574.11,15.87,93.22,0.0,14.78,29.26,54.77,2.44,Los_Angeles,34.0536909,-118.242766,2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 12:00:00,3,560.76,12.41,95.96,0.0,14.9,26.36,44.31,3.45,Los_Angeles,34.0536909,-118.242766,2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 12:00:00,3,560.76,6.04,105.56,0.12,17.17,23.75,35.5,3.45,Los_Angeles,34.0536909,-118.242766,2024-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 12:00:00,2,423.91,0.01,58.95,23.6,15.02,20.02,30.23,2.85,Los_Angeles,34.0536909,-118.242766,2024-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 12:00:00,3,500.68,0.18,67.86,11.62,14.66,31.32,42.94,2.38,Los_Angeles,34.0536909,-118.242766,2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 12:00:00,3,614.17,8.27,94.59,0.01,12.76,32.47,46.44,2.76,Los_Angeles,34.0536909,-118.242766,2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 12:00:00,3,694.28,12.29,105.56,0.0,11.09,30.03,46.05,3.04,Los_Angeles,34.0536909,-118.242766,2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15 12:00:00,3,674.25,5.59,124.75,0.24,19.07,36.6,49.68,4.12,Los_Angeles,34.0536909,-118.242766,2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 12:00:00,2,660.9,26.38,22.96,0.16,29.09,19.13,24.6,4.94,Lima,-12.0432,-77.0282,2024-01-01,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-02 12:00:00,2,667.57,24.14,24.68,0.23,27.66,20.75,30.84,5.64,Lima,-12.0432,-77.0282,2024-01-02,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-03 12:00:00,2,440.6,9.16,25.7,0.46,34.33,13.89,22.33,3.07,Lima,-12.0432,-77.0282,2024-01-03,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-04 12:00:00,2,587.46,16.54,29.13,0.25,28.13,17.29,27.6,4.88,Lima,-12.0432,-77.0282,2024-01-04,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-05 12:00:00,3,1094.82,54.54,29.47,0.08,39.1,34.73,45.9,12.67,Lima,-12.0432,-77.0282,2024-01-05,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-06 12:00:00,2,587.46,21.01,28.45,0.83,28.13,22.68,36.92,3.8,Lima,-12.0432,-77.0282,2024-01-06,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-07 12:00:00,2,377.18,3.63,26.73,4.74,23.37,12.99,22.06,2.15,Lima,-12.0432,-77.0282,2024-01-07,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-08 12:00:00,2,554.08,17.66,26.05,0.52,37.67,18.67,28.99,4.75,Lima,-12.0432,-77.0282,2024-01-08,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-10 12:00:00,2,473.98,10.84,27.08,1.29,37.67,15.6,23.91,3.55,Lima,-12.0432,-77.0282,2024-01-10,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-11 12:00:00,2,560.76,15.42,32.9,1.72,43.87,22.49,34.13,4.12,Lima,-12.0432,-77.0282,2024-01-11,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-12 12:00:00,2,587.46,18.78,29.13,0.66,35.29,22.54,37.28,4.5,Lima,-12.0432,-77.0282,2024-01-12,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-13 12:00:00,3,841.14,37.55,27.76,0.27,30.28,26.84,37.76,9.25,Lima,-12.0432,-77.0282,2024-01-13,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-14 12:00:00,2,494.0,9.83,28.79,0.69,23.37,16.47,26.65,3.89,Lima,-12.0432,-77.0282,2024-01-14,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
